1	1	0.0016382	0.0013108	0.0004419	0.0005015
1	2	0.0004487	0.0004607	0.0005919	0.0009333
1	3	0.0008962	0.0003847	0.0006014	0.0006638
1	4	0.0006421	0.000476	0.0007932	0.0006697
1	5	0.0007333	0.0004835	0.0009869	0.0003943
1	6	0.0010428	0.000489	0.0006936	0.000518
1	7	0.0008229	0.0004763	0.0008481	0.0005046
1	8	0.000865	0.0006352	0.0008029	0.0008769
1	9	0.0014871	0.0007477	0.0008697	0.0005171
1	10	0.0008992	0.0005946	0.000725	0.0006018
2	1	0.0008591	0.0007426	0.0007501	0.0005204
2	2	0.0012629	0.0004289	0.0005459	0.0003823
2	3	0.0007257	0.0004498	0.0005831	0.0004031
2	4	0.0009587	0.0003951	0.000734	0.0004209
2	5	0.0010589	0.0006647	0.0005917	0.0004384
2	6	0.0007885	0.0004761	0.0007514	0.0006154
2	7	0.0010619	0.0005615	0.000608	0.0005675
2	8	0.0008213	0.0005599	0.0007683	0.0009225
2	9	0.0008006	0.000573	0.0011234	0.0005775
2	10	0.000931	0.0007905	0.0006903	0.0005836
3	1	0.0011201	0.0154145	0.0003425	0.000412
3	2	0.000477	0.0003911	0.0002521	0.0003588
3	3	0.0004785	0.000318	0.0002636	0.0003161
3	4	0.0004045	0.0003512	0.0002618	0.0003466
3	5	0.0004657	0.0003839	0.0002996	0.0004118
3	6	0.0004356	0.0004632	0.0003758	0.0004705
3	7	0.000389	0.0004185	0.000271	0.0003752
3	8	0.0005551	0.0004307	0.0003043	0.000396
3	9	0.0004038	0.0004654	0.0003332	0.0004601
3	10	0.0004548	0.0005176	0.0004621	0.0005129
4	1	0.0003565	0.0003368	0.0003371	0.0003494
4	2	0.0003858	0.0002933	0.0003112	0.000372
4	3	0.0004268	0.0003028	0.0002873	0.000336
4	4	0.000369	0.0003796	0.000363	0.0004876
4	5	0.000441	0.000349	0.000399	0.0003588
4	6	0.0016637	0.0004353	0.0003384	0.0004918
4	7	0.0004585	0.0007267	0.0004768	0.0004269
4	8	0.0005677	0.0004564	0.0003081	0.0004795
4	9	0.0004596	0.0005251	0.000529	0.0005589
4	10	0.0004829	0.0004717	0.0003355	0.000466
5	1	0.000431	0.0003963	0.000331	0.0005402
5	2	0.0005327	0.0006243	0.0002915	0.0007534
5	3	0.0005148	0.0006474	0.000399	0.0008042
5	4	0.0004884	0.0008411	0.0004857	0.0007868
5	5	0.0004516	0.0006878	0.0005104	0.0008656
5	6	0.000706	0.000601	0.0009541	0.0006645
5	7	0.0006186	0.000615	0.0005032	0.0005794
5	8	0.0007895	0.0008247	0.0007123	0.001053
5	9	0.0008529	0.0006592	0.000437	0.0006797
5	10	0.0005833	0.00095	0.0008518	0.0009948
6	1	0.0009779	0.0010893	0.0012695	0.0028532
6	2	0.0046779	0.0006265	0.0004676	0.0005807
6	3	0.0008225	0.0009903	0.000894	0.0012868
6	4	0.0016551	0.0026163	0.0012225	0.0012719
6	5	0.0010394	0.0012062	0.0006148	0.0008797
6	6	0.0006846	0.0063481	0.000687	0.0005282
6	7	0.0005364	0.0005271	0.0003608	0.0005186
6	8	0.0004304	0.0004902	0.0003258	0.0004952
6	9	0.0004015	0.0004932	0.0003209	0.0004883
6	10	0.0004361	0.0004645	0.0003782	0.0005212
7	1	0.0003507	0.0003304	0.0002684	0.0003399
7	2	0.0004227	0.0004847	0.0003557	0.0005231
7	3	0.0003998	0.0005192	0.0003504	0.0004426
7	4	0.0004114	0.0004861	0.000342	0.000533
7	5	0.0005297	0.0004454	0.0003015	0.0004635
7	6	0.0004047	0.0004542	0.0003052	0.0004539
7	7	0.0004255	0.0004708	0.0003204	0.0004896
7	8	0.0005627	0.0004684	0.0003145	0.0004453
7	9	0.000784	0.0006607	0.00045	0.0006445
7	10	0.0006123	0.0007249	0.0004772	0.0006889
8	1	0.0004447	0.0006021	0.0004277	0.0004832
8	2	0.0004393	0.0004872	0.0003487	0.0004706
8	3	0.0004099	0.0004016	0.0003095	0.0004154
8	4	0.0003908	0.0005815	0.0003081	0.0004275
8	5	0.0004809	0.0005821	0.000413	0.0005766
8	6	0.0005674	0.0008392	0.0006002	0.0011024
8	7	0.000675	0.0007006	0.0004608	0.0007714
8	8	0.0006593	0.0010529	0.0006638	0.0006384
8	9	0.0006152	0.0005752	0.0003644	0.0005308
8	10	0.000544	0.0007117	0.0005052	0.0007944
9	1	0.0003467	0.0003984	0.0003193	0.0004029
9	2	0.0003556	0.0004017	0.0003113	0.0004241
9	3	0.0006614	0.0007831	0.0004185	0.0007066
9	4	0.0003843	0.0004927	0.0003258	0.0005289
9	5	0.0006266	0.0005605	0.0004164	0.0005516
9	6	0.0005991	0.0005867	0.0004238	0.0007641
9	7	0.0007814	0.0006128	0.0004348	0.0006436
9	8	0.0006451	0.0007984	0.0007901	0.0008215
9	9	0.0010698	0.001223	0.0081309	0.0005932
9	10	0.000578	0.0005719	0.0003795	0.000538
10	1	0.0005196	0.0005208	0.0004293	0.0004729
10	2	0.0004788	0.0005816	0.0003565	0.0005176
10	3	0.0004701	0.0005082	0.0004132	0.0005913
10	4	0.0005061	0.0004355	0.0003138	0.0004285
10	5	0.0005751	0.0006064	0.0003921	0.0005132
10	6	0.0004372	0.0005549	0.0003533	0.0004993
10	7	0.0006631	0.0007745	0.0003689	0.0004882
10	8	0.0005438	0.0007307	0.0005373	0.0007488
10	9	0.0006428	0.0007596	0.0004971	0.000683
10	10	0.0005299	0.0005775	0.0003729	0.0005424
