1	1	2.7908377	3.1202223	2.0989335	1.8873066
1	2	1.7793397	2.0748967	1.958174	1.7222512
1	3	2.6781118	4.8650331	1.7673125	4.3485311
1	4	1.9540162	1.685602	1.8621767	1.9888823
1	5	2.6111656	3.7668508	2.6428565	2.6760414
1	6	2.5164092	2.9112283	2.5329039	2.5332136
1	7	2.0571777	2.2147206	3.4426043	4.4728539
1	8	3.639144	2.8222256	2.6427682	3.2128547
1	9	3.6590377	3.8913336	3.8614658	3.9675613
1	10	3.1210463	2.5975996	2.3162575	2.4182143
2	1	2.1579592	2.8709408	3.7647032	2.7888319
2	2	2.3677149	2.0112595	2.5968516	2.3942426
2	3	2.021864	5.9357598	2.4410029	3.9152632
2	4	4.4748386	4.8264009	4.4241791	3.7123409
2	5	2.9438696	2.179269	2.2186626	3.9106486
2	6	5.6112683	4.3447564	3.8175615	2.5294783
2	7	2.4441801	2.6735379	2.6450912	3.0139983
2	8	4.063705	3.2918491	4.0120448	3.0067237
2	9	3.2417263	2.8139355	2.3027353	2.4058475
2	10	2.2302071	2.1024296	2.0449449	2.8842251
3	1	2.476344	2.3699819	2.7771434	5.2456491
3	2	4.1172606	3.0791272	2.0549385	1.8879952
3	3	5.6952402	2.0361614	6.486938	4.3500533
3	4	2.8195775	2.9909269	2.5653996	2.3820151
3	5	2.2794444	3.4704627	2.7268114	2.4334843
3	6	2.1639252	3.0641483	2.8177239	2.7460364
3	7	2.8929029	2.4882735	1.9950533	2.0955338
3	8	2.2792809	2.2876977	2.3382127	2.9352535
3	9	2.5465235	2.9020191	2.5064859	2.4367331
3	10	2.4981874	2.636935	2.9506829	2.3790125
4	1	3.1434084	2.9619587	2.4023099	2.0689286
4	2	1.9937543	2.0326016	4.5448187	2.0971222
4	3	3.1841819	3.0974013	2.2338062	4.0230635
4	4	3.7092098	2.6824047	2.2836503	2.6131067
4	5	2.3628232	2.8054008	2.8262358	2.6133137
4	6	2.5265501	3.5560573	4.9690215	4.8790742
4	7	2.4885681	2.4478179	2.7709362	2.3514355
4	8	3.9975929	4.0679971	3.5746995	2.8050745
4	9	2.2878167	3.4029036	2.2869665	2.512754
4	10	3.692889	5.3109116	3.5835296	2.9389105
5	1	3.0062324	2.279178	2.5595019	2.2959606
5	2	6.8407947	2.50552	3.0314922	3.5351763
5	3	3.9378507	3.7501305	2.6877327	2.917454
5	4	2.3574728	2.6143417	2.1238841	2.1786608
5	5	2.8775105	4.2395507	4.7478729	2.912092
5	6	2.0542349	2.3838591	2.3177291	2.2565293
5	7	2.6436492	2.2797544	2.5001598	2.8152447
5	8	2.431914	2.2719624	2.176171	3.0127579
5	9	3.2465564	2.2886745	2.3502667	1.9462762
5	10	2.2433622	2.022962	1.9693806	1.9423363
6	1	2.0639798	1.9733459	4.7762938	2.4968711
6	2	2.4243421	2.2254392	2.1744452	1.9948152
6	3	2.1482868	2.036491	2.173527	2.3170397
6	4	3.3197921	2.2234602	2.1840386	2.4438426
6	5	2.7399616	2.4965072	2.2405389	2.3031617
6	6	3.5733364	3.7582187	2.8044192	3.2763815
6	7	5.2104536	3.966896	2.5958764	2.9400306
6	8	2.6092488	2.3046018	2.5277471	2.3915487
6	9	2.2463996	2.2118961	1.9333849	1.9420406
6	10	2.1554068	2.7825674	2.168873	5.5634681
7	1	2.0105202	4.4020359	3.4819893	2.1988601
7	2	2.0423177	2.0809078	3.5379862	3.7779107
7	3	2.0277969	2.2137315	2.224121	2.7785709
7	4	2.2442016	2.0284496	2.0145635	3.2108894
7	5	2.8759769	2.552078	2.345216	2.7842447
7	6	2.4532804	2.4546362	2.1592572	2.2143535
7	7	2.0797561	2.1445863	2.0825111	2.628847
7	8	3.188811	2.5302676	2.0217066	2.0595667
7	9	2.8444802	2.0218214	1.946581	2.9198781
7	10	1.749955	2.4848969	2.6103172	3.2586016
8	1	2.515543	2.4978054	2.330162	2.1244916
8	2	2.2363532	2.3219769	2.0684621	2.1859076
8	3	2.581932	2.5768013	2.0107716	2.0928004
8	4	2.3159308	1.9790152	2.3642794	2.0467472
8	5	2.3779902	2.5671834	2.7623326	2.5587149
8	6	2.192627	1.9906082	2.223426	2.1501777
8	7	2.5820127	2.2635433	2.1114222	2.0073444
8	8	1.9606454	2.0669337	2.0530789	3.0654013
8	9	1.8064446	2.5505047	2.7087221	2.1921886
8	10	4.0675763	3.100831	2.6516466	2.8859792
9	1	2.2683897	2.394362	3.0365734	2.3268227
9	2	2.1397765	2.2253507	2.0599178	2.0199674
9	3	2.349302	2.5928617	2.2550703	1.9927457
9	4	2.3237309	2.3013644	2.3210829	2.6642513
9	5	2.4663823	2.4505435	2.185857	2.4470387
9	6	2.1047741	2.2299235	4.3257085	3.669857
9	7	2.2176667	2.9373274	5.475174	2.6106661
9	8	6.5029066	4.8661377	3.1570169	2.0846521
9	9	2.144298	1.9365681	2.0557321	2.3717859
9	10	2.0035745	2.0692079	1.9272417	2.7851207
10	1	4.931149	5.1467199	4.1572679	3.5469701
10	2	5.348628	5.5992914	2.8734882	2.7007362
10	3	3.1202713	2.2472276	2.5012349	2.4645616
10	4	2.6042478	3.5190792	2.3113445	2.4645935
10	5	1.966586	2.2757138	3.9440467	4.1959856
10	6	6.2037087	2.5692301	4.3441519	4.4137654
10	7	3.1853898	2.2449586	2.2963932	2.7902047
10	8	2.4309266	2.1141284	2.2501659	2.8464563
10	9	2.0059094	3.6051929	2.8236963	2.2061563
10	10	2.2019312	1.9936604	1.9733291	2.1766263
