1	1	0.0013586	3.1e-5	1.37e-5	1.4e-5
1	2	2.96e-5	1.78e-5	2.66e-5	1.68e-5
1	3	2.64e-5	2.91e-5	1.39e-5	1.59e-5
1	4	3.53e-5	2.39e-5	2.34e-5	2.26e-5
1	5	2.34e-5	2.68e-5	1.98e-5	1.98e-5
1	6	3.05e-5	2.79e-5	2.77e-5	1.74e-5
1	7	2.83e-5	2.41e-5	2.12e-5	1.61e-5
1	8	3.08e-5	2.27e-5	3.33e-5	2.32e-5
1	9	3.55e-5	3.29e-5	1.46e-5	3.03e-5
1	10	3.68e-5	2.19e-5	2.1e-5	1.84e-5
2	1	2.64e-5	1.91e-5	1.71e-5	1.75e-5
2	2	3.09e-5	5.2e-5	0.0002118	2.42e-5
2	3	0.0002124	2.43e-5	2.08e-5	1.72e-5
2	4	1.88e-5	4.09e-5	1.54e-5	2.19e-5
2	5	2.58e-5	1.51e-5	3.31e-5	1.53e-5
2	6	2.91e-5	2.46e-5	3.19e-5	1.51e-5
2	7	2.74e-5	1.7e-5	3.53e-5	1.83e-5
2	8	1.85e-5	3.77e-5	9.92e-5	3.53e-5
2	9	4.44e-5	8.48e-5	0.0001127	1.84e-5
2	10	9.84e-5	9.26e-5	2.36e-5	5.59e-5
3	1	6.95e-5	1.44e-5	2.65e-5	5.4e-5
3	2	3.73e-5	4.77e-5	8.13e-5	1.56e-5
3	3	9.72e-5	2.4e-5	1.17e-5	9.54e-5
3	4	2.11e-5	4.45e-5	1.47e-5	5.4e-5
3	5	3.05e-5	2.4e-5	4.68e-5	2.26e-5
3	6	0.0001087	2.24e-5	9.71e-5	1.68e-5
3	7	3.81e-5	3.49e-5	6.12e-5	9.02e-5
3	8	8.26e-5	2.0e-5	4.46e-5	7.89e-5
3	9	3.79e-5	5.81e-5	4.65e-5	2.94e-5
3	10	6.3e-5	1.91e-5	1.71e-5	1.89e-5
4	1	2.79e-5	3.41e-5	2.59e-5	2.59e-5
4	2	5.12e-5	6.15e-5	2.2e-5	2.25e-5
4	3	3.27e-5	7.99e-5	1.66e-5	0.0001521
4	4	8.62e-5	4.34e-5	1.44e-5	6.95e-5
4	5	1.88e-5	1.77e-5	5.59e-5	1.84e-5
4	6	4.26e-5	4.15e-5	3.33e-5	3.17e-5
4	7	3.35e-5	1.95e-5	1.74e-5	7.26e-5
4	8	2.31e-5	2.16e-5	4.59e-5	2.86e-5
4	9	8.76e-5	2.82e-5	2.09e-5	4.02e-5
4	10	5.08e-5	2.04e-5	9.61e-5	8.22e-5
5	1	1.7e-5	3.74e-5	3.53e-5	7.68e-5
5	2	1.56e-5	1.6e-5	8.84e-5	1.54e-5
5	3	2.66e-5	0.0001664	2.1e-5	8.89e-5
5	4	4.5e-5	0.0001367	1.48e-5	8.42e-5
5	5	0.0001808	1.92e-5	1.66e-5	9.05e-5
5	6	2.93e-5	0.000111	3.04e-5	7.43e-5
5	7	1.97e-5	3.25e-5	4.68e-5	0.000131
5	8	0.0001138	9.53e-5	1.8e-5	1.9e-5
5	9	5.13e-5	2.15e-5	3.85e-5	1.86e-5
5	10	4.39e-5	2.09e-5	3.6e-5	2.12e-5
6	1	8.61e-5	1.93e-5	2.72e-5	5.6e-5
6	2	9.67e-5	2.06e-5	1.45e-5	5.23e-5
6	3	1.7e-5	1.53e-5	1.57e-5	1.53e-5
6	4	0.0001018	2.28e-5	3.7e-5	0.0002837
6	5	2.13e-5	1.67e-5	3.32e-5	1.73e-5
6	6	1.89e-5	7.02e-5	4.05e-5	2.45e-5
6	7	2.33e-5	1.97e-5	1.57e-5	1.97e-5
6	8	2.1e-5	1.96e-5	1.67e-5	1.91e-5
6	9	1.85e-5	2.02e-5	3.95e-5	2.04e-5
6	10	4.25e-5	2.24e-5	1.82e-5	1.88e-5
7	1	1.83e-5	0.0001062	2.97e-5	1.57e-5
7	2	1.85e-5	1.55e-5	1.31e-5	1.81e-5
7	3	1.82e-5	1.66e-5	1.64e-5	1.56e-5
7	4	2.25e-5	1.78e-5	1.58e-5	1.79e-5
7	5	1.71e-5	1.83e-5	1.67e-5	1.67e-5
7	6	1.77e-5	2.0e-5	1.55e-5	1.68e-5
7	7	2.19e-5	2.09e-5	1.79e-5	3.85e-5
7	8	7.0e-5	3.72e-5	3.52e-5	4.05e-5
7	9	3.23e-5	2.37e-5	4.96e-5	2.21e-5
7	10	3.8e-5	0.0001229	2.31e-5	2.0e-5
8	1	1.82e-5	9.02e-5	1.48e-5	1.6e-5
8	2	1.91e-5	0.0001061	1.67e-5	1.47e-5
8	3	2.89e-5	0.0001024	1.48e-5	1.84e-5
8	4	2.36e-5	9.79e-5	1.73e-5	3.18e-5
8	5	0.0001106	2.09e-5	2.44e-5	2.19e-5
8	6	3.06e-5	2.49e-5	2.5e-5	9.85e-5
8	7	3.98e-5	0.0001396	3.85e-5	3.05e-5
8	8	0.0001186	2.57e-5	1.81e-5	2.22e-5
8	9	0.0001183	3.31e-5	2.23e-5	9.45e-5
8	10	5.51e-5	0.0001207	2.29e-5	2.19e-5
9	1	3.01e-5	0.0001161	3.97e-5	1.84e-5
9	2	3.5e-5	0.0001293	2.84e-5	2.7e-5
9	3	0.0001495	3.36e-5	2.32e-5	1.76e-5
9	4	9.69e-5	1.98e-5	1.53e-5	1.91e-5
9	5	9.3e-5	1.94e-5	1.66e-5	9.2e-5
9	6	2.09e-5	1.88e-5	9.68e-5	3.1e-5
9	7	4.92e-5	2.35e-5	0.0001042	2.21e-5
9	8	2.7e-5	0.0001194	2.06e-5	9.43e-5
9	9	2.29e-5	2.48e-5	9.84e-5	2.22e-5
9	10	3.07e-5	2.53e-5	0.000103	1.93e-5
10	1	1.85e-5	0.0001024	1.87e-5	2.06e-5
10	2	1.92e-5	0.0001038	1.73e-5	1.7e-5
10	3	0.0001186	3.37e-5	2.48e-5	2.65e-5
10	4	0.0001136	2.21e-5	1.57e-5	0.0001079
10	5	4.04e-5	2.36e-5	9.86e-5	2.13e-5
10	6	2.06e-5	1.96e-5	0.0001078	1.84e-5
10	7	0.000115	2.3e-5	1.73e-5	2.01e-5
10	8	3.23e-5	2.38e-5	0.0001219	2.43e-5
10	9	4.18e-5	0.0001302	2.12e-5	2.13e-5
10	10	0.0001112	2.42e-5	0.0001105	1.95e-5
